id,sura,aya,arabic_text,URL,translation
3160,27,1,طسٓۚ تِلۡكَ ءَايَٰتُ ٱلۡقُرۡءَانِ وَكِتَابٖ مُّبِينٍ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3160.mp3,ጠ.ሰ (ጣ ሲን) ይህቺ ከቁርኣኑና ከገላጩ መጽሐፍ አንቀጾች ናት፡፡
3161,27,2,هُدٗى وَبُشۡرَىٰ لِلۡمُؤۡمِنِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3161.mp3,ለምእምናን መሪና ብስራት ናት፡፡
3162,27,3,ٱلَّذِينَ يُقِيمُونَ ٱلصَّلَوٰةَ وَيُؤۡتُونَ ٱلزَّكَوٰةَ وَهُم بِٱلۡأٓخِرَةِ هُمۡ يُوقِنُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3162.mp3,ለእነዚያ ሶላትን ለሚሰግዱት ዘካንም ለሚሰጡት እነሱም በመጨረሻይቱ ሕይወት እነሱ የሚያረጋግጡ ለኾኑት፡፡
3163,27,4,إِنَّ ٱلَّذِينَ لَا يُؤۡمِنُونَ بِٱلۡأٓخِرَةِ زَيَّنَّا لَهُمۡ أَعۡمَٰلَهُمۡ فَهُمۡ يَعۡمَهُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3163.mp3,እነዚያ በመጨረሻይቱ ዓለም የማያምኑት ለእነሱ (ክፉ) ሥራዎቻቸውን ሸለምንላቸው፡፡ ስለዚህ እነርሱ ይዋልላሉ፡፡
3164,27,5,أُوْلَٰٓئِكَ ٱلَّذِينَ لَهُمۡ سُوٓءُ ٱلۡعَذَابِ وَهُمۡ فِي ٱلۡأٓخِرَةِ هُمُ ٱلۡأَخۡسَرُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3164.mp3,እነርሱ እነዚያ ክፉ ቅጣት ለእነርሱ ያላቸው ናቸው፡፡ እነርሱም በመጨረሻይቱ ዓለም እነርሱ በጣም ከሳሪዎቹ ናቸው፡፡
3165,27,6,وَإِنَّكَ لَتُلَقَّى ٱلۡقُرۡءَانَ مِن لَّدُنۡ حَكِيمٍ عَلِيمٍ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3165.mp3,አንተም ቁርኣንን ጥበበኛና ዐዋቂ ከኾነው (ጌታህ) ዘንድ በእርግጥ ትስሰጣለህ፡፡
3166,27,7,إِذۡ قَالَ مُوسَىٰ لِأَهۡلِهِۦٓ إِنِّيٓ ءَانَسۡتُ نَارٗا سَـَٔاتِيكُم مِّنۡهَا بِخَبَرٍ أَوۡ ءَاتِيكُم بِشِهَابٖ قَبَسٖ لَّعَلَّكُمۡ تَصۡطَلُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3166.mp3,ሙሳ ለቤተሰቦቹ «እኔ እሳትን አየሁ፡፡ ከእርሷ ወሬን አመጣላችኋለሁ፡፡ ወይም ትሞቁ ዘንድ የተለኮሰ ችቦን አመጣላችኋለሁ» ባለ ጊዜ (የኾነውን አውሳላቸው)፡፡
3167,27,8,فَلَمَّا جَآءَهَا نُودِيَ أَنۢ بُورِكَ مَن فِي ٱلنَّارِ وَمَنۡ حَوۡلَهَا وَسُبۡحَٰنَ ٱللَّهِ رَبِّ ٱلۡعَٰلَمِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3167.mp3,በመጣትም ጊዜ እንዲህ በማለት ተጠራ፤ «በእሳቲቱ ያለው ሰውና በዙሪያዋ ያሉም ሁሉ ተባረኩ፡፡ የዐለማትም ጌታ አላህ ጥራት ይገባው፡፡»
3168,27,9,يَٰمُوسَىٰٓ إِنَّهُۥٓ أَنَا ٱللَّهُ ٱلۡعَزِيزُ ٱلۡحَكِيمُ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3168.mp3,«ሙሳ ሆይ! እነሆ እኔ አሸናፊው ጥበበኛው አላህ ነኝ፡፡
3169,27,10,وَأَلۡقِ عَصَاكَۚ فَلَمَّا رَءَاهَا تَهۡتَزُّ كَأَنَّهَا جَآنّٞ وَلَّىٰ مُدۡبِرٗا وَلَمۡ يُعَقِّبۡۚ يَٰمُوسَىٰ لَا تَخَفۡ إِنِّي لَا يَخَافُ لَدَيَّ ٱلۡمُرۡسَلُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3169.mp3,«በትርህንም ጣል» (ተባለ ጣለም)፡፡ እርሷ እንደ ትንሽ እባብ በፍጥነት ስትስለከለክ ባያትም ጊዜ፤ ወደ ኋላ ዞሮ ሸሸ፡፡ አልተመለሰምም፡፡ «ሙሳ ሆይ! አትፈራ፤ እኔ መልክተኞቹ እኔ ዘንድ አይፈሩምና፡፡
3170,27,11,إِلَّا مَن ظَلَمَ ثُمَّ بَدَّلَ حُسۡنَۢا بَعۡدَ سُوٓءٖ فَإِنِّي غَفُورٞ رَّحِيمٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3170.mp3,«ግን የበደለ ሰው ከዚያም ከመጥፎ ሥራው በኋላ መልካምን የለወጠ እኔ መሓሪ አዛኝ ነኝ፡፡
3171,27,12,وَأَدۡخِلۡ يَدَكَ فِي جَيۡبِكَ تَخۡرُجۡ بَيۡضَآءَ مِنۡ غَيۡرِ سُوٓءٖۖ فِي تِسۡعِ ءَايَٰتٍ إِلَىٰ فِرۡعَوۡنَ وَقَوۡمِهِۦٓۚ إِنَّهُمۡ كَانُواْ قَوۡمٗا فَٰسِقِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3171.mp3,«እጅህንም በአንገትጌህ ውስጥ አግባ፡፡ ያለነውር (ያለ ለምጽ) ነጭ ኾና ትወጣለችና፡፡ በዘጠኝ ተዓምራት ወደ ፈርዖንና ወደ ሕዝቦቹ (ኺድ)፡፡ እነርሱ አመጸኞች ሕዝቦች ናቸውና፡፡
3172,27,13,فَلَمَّا جَآءَتۡهُمۡ ءَايَٰتُنَا مُبۡصِرَةٗ قَالُواْ هَٰذَا سِحۡرٞ مُّبِينٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3172.mp3,ተዓምራታችንም ግልጽ ኾና በመጣቻቸው ጊዜ «ይህ ግልጽ ድግምት ነው» አሉ፡፡
3173,27,14,وَجَحَدُواْ بِهَا وَٱسۡتَيۡقَنَتۡهَآ أَنفُسُهُمۡ ظُلۡمٗا وَعُلُوّٗاۚ فَٱنظُرۡ كَيۡفَ كَانَ عَٰقِبَةُ ٱلۡمُفۡسِدِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3173.mp3,ነፍሶቻቸውም ያረጋገጧት ሲኾኑ ለበደልና ለኩራት በእርሷ ካዱ፡፡ የአመጸኞችም ፍጻሜ እንዴት እንደ ነበረ ተመልከት፡፡
3174,27,15,وَلَقَدۡ ءَاتَيۡنَا دَاوُۥدَ وَسُلَيۡمَٰنَ عِلۡمٗاۖ وَقَالَا ٱلۡحَمۡدُ لِلَّهِ ٱلَّذِي فَضَّلَنَا عَلَىٰ كَثِيرٖ مِّنۡ عِبَادِهِ ٱلۡمُؤۡمِنِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3174.mp3,ለዳውድና ለሱለይማንም ዕውቀትን በእርግጥ ሰጠናቸው፡፡ አሉም፡- «ምስጋና ለአላህ ለእዚያ ከምእምናን ባሮቹ በብዙዎቹ ላይ ላበለጠን ይገባው፡፡»
3175,27,16,وَوَرِثَ سُلَيۡمَٰنُ دَاوُۥدَۖ وَقَالَ يَٰٓأَيُّهَا ٱلنَّاسُ عُلِّمۡنَا مَنطِقَ ٱلطَّيۡرِ وَأُوتِينَا مِن كُلِّ شَيۡءٍۖ إِنَّ هَٰذَا لَهُوَ ٱلۡفَضۡلُ ٱلۡمُبِينُ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3175.mp3,ሱለይማንም ዳውድን ወረሰ፡፡ አለም «ሰዎች ሆይ! የበራሪን ንግግር (የወፍን ቋንቋ) ተስተማርን፡፡ ከነገሩም ሁሉ ተሰጠን፡፡ ይህ እርሱ በእርግጥ ግልጽ የኾነ ችሮታ ነው፡፡»
3176,27,17,وَحُشِرَ لِسُلَيۡمَٰنَ جُنُودُهُۥ مِنَ ٱلۡجِنِّ وَٱلۡإِنسِ وَٱلطَّيۡرِ فَهُمۡ يُوزَعُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3176.mp3,ለሱለይማንም ሰራዊቶቹ ከጋኔን፣ ከሰውም፣ ከበራሪም የኾኑት ተሰበሰቡ፡፡ እነሱም ይከመከማሉ፡፡
3177,27,18,حَتَّىٰٓ إِذَآ أَتَوۡاْ عَلَىٰ وَادِ ٱلنَّمۡلِ قَالَتۡ نَمۡلَةٞ يَٰٓأَيُّهَا ٱلنَّمۡلُ ٱدۡخُلُواْ مَسَٰكِنَكُمۡ لَا يَحۡطِمَنَّكُمۡ سُلَيۡمَٰنُ وَجُنُودُهُۥ وَهُمۡ لَا يَشۡعُرُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3177.mp3,በጉንዳንም ሸለቆ በመጡ ጊዜ አንዲት ጉንዳን «እናንተ ጉንዳኖች ሆይ! ወደ መኖሪያዎቻችሁ 
3178,27,19,فَتَبَسَّمَ ضَاحِكٗا مِّن قَوۡلِهَا وَقَالَ رَبِّ أَوۡزِعۡنِيٓ أَنۡ أَشۡكُرَ نِعۡمَتَكَ ٱلَّتِيٓ أَنۡعَمۡتَ عَلَيَّ وَعَلَىٰ وَٰلِدَيَّ وَأَنۡ أَعۡمَلَ صَٰلِحٗا تَرۡضَىٰهُ وَأَدۡخِلۡنِي بِرَحۡمَتِكَ فِي عِبَادِكَ ٱلصَّٰلِحِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3178.mp3,ከንግግርዋም እየሳቀ ጥርሱን ፈገግ አደረገ፡፡ «ጌታዬ ሆይ! ያቺን በእኔና በወላጆቼ ላይ የለገስካትን ጸጋህን እንዳመሰግን የምትወደውንም በጎ ሥራ እንድሠራ ምራኝ፡፡ በችሮታህም በመልካሞቹ ባሮችህ ውስጥ አግባኝ» አለ፡፡
3179,27,20,وَتَفَقَّدَ ٱلطَّيۡرَ فَقَالَ مَالِيَ لَآ أَرَى ٱلۡهُدۡهُدَ أَمۡ كَانَ مِنَ ٱلۡغَآئِبِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3179.mp3,በራሪዎቹንም ተመለከተ፤ አለም «ሁድሁድን ለምን አላየውም! በእውነቱ ከራቁት ነበርን፡፡
3180,27,21,لَأُعَذِّبَنَّهُۥ عَذَابٗا شَدِيدًا أَوۡ لَأَاْذۡبَحَنَّهُۥٓ أَوۡ لَيَأۡتِيَنِّي بِسُلۡطَٰنٖ مُّبِينٖ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3180.mp3,«ብርቱን ቅጣት በእርግጥ እቀጣዋለሁ፡፡ ወይም በእርግጥ ዐርደዋለሁ፤ ወይም ግልጽ በኾነ አስረጅ ይመጣኛል» (አለ)
3181,27,22,فَمَكَثَ غَيۡرَ بَعِيدٖ فَقَالَ أَحَطتُ بِمَا لَمۡ تُحِطۡ بِهِۦ وَجِئۡتُكَ مِن سَبَإِۭ بِنَبَإٖ يَقِينٍ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3181.mp3,(ወፉ) ዕሩቅ ያልኾነንም ጊዜ ቆዬ፡፡ አለም «ያላወቅከውን ነገር አወቅኩ፡፡ ከሰበእም እርግጠኛን ወሬ አመጣሁልህ፡፡
3182,27,23,إِنِّي وَجَدتُّ ٱمۡرَأَةٗ تَمۡلِكُهُمۡ وَأُوتِيَتۡ مِن كُلِّ شَيۡءٖ وَلَهَا عَرۡشٌ عَظِيمٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3182.mp3,«እኔ የምትገዛቸው የኾኑችን ሴት ከነገሩም ሁሉ የተሰጠችኝ አገኘሁ፡፡ ለእርሷም ታላቅ ዙፋን አልላት፡፡
3183,27,24,وَجَدتُّهَا وَقَوۡمَهَا يَسۡجُدُونَ لِلشَّمۡسِ مِن دُونِ ٱللَّهِ وَزَيَّنَ لَهُمُ ٱلشَّيۡطَٰنُ أَعۡمَٰلَهُمۡ فَصَدَّهُمۡ عَنِ ٱلسَّبِيلِ فَهُمۡ لَا يَهۡتَدُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3183.mp3,«እርስዋንም ሕዝቦችዋንም ከአላህ ሌላ ለፀሐይ ሲሰግዱ አገኘኋቸው፡፡ ሰይጣንም ለእነሱ ሥራዎቻቸውን ሸልሞላቸዋል፡፡ ከእውነተኛውም መንገድ አግዷቸዋል፡፡ ስለዚህ እነሱ (ወደ እውነት) አይምመሩም፡፡»
3184,27,25,أَلَّاۤ يَسۡجُدُواْۤ لِلَّهِ ٱلَّذِي يُخۡرِجُ ٱلۡخَبۡءَ فِي ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِ وَيَعۡلَمُ مَا تُخۡفُونَ وَمَا تُعۡلِنُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3184.mp3,ለዚያ በሰማያትና በምድር የተደበቀውን ለሚያወጣው፣ የምትሸሽጉትንና የምትገ ልጹትንም ሁሉ ለሚያውቀው አላህ እንዳይሰግዱ (ሰይጣን አግዷቸዋል)፡፡
3185,27,26,ٱللَّهُ لَآ إِلَٰهَ إِلَّا هُوَ رَبُّ ٱلۡعَرۡشِ ٱلۡعَظِيمِ۩,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3185.mp3,አላህ ከርሱ ሌላ አምላክ የለም፡፡ የታላቁ ዐርሽ (ዙፋን) ጌታ ነው፡፡
3186,27,27,۞ قَالَ سَنَنظُرُ أَصَدَقۡتَ أَمۡ كُنتَ مِنَ ٱلۡكَٰذِبِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3186.mp3,(ሱለይማንም) አለ «እውነት እንደ ተናገርክ ወይም ከውሸታሞቹ እንደ ኾንክ ወደፊት እናያለን፡፡
3187,27,28,ٱذۡهَب بِّكِتَٰبِي هَٰذَا فَأَلۡقِهۡ إِلَيۡهِمۡ ثُمَّ تَوَلَّ عَنۡهُمۡ فَٱنظُرۡ مَاذَا يَرۡجِعُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3187.mp3,«ይህንን ደብዳቤዬን ይዘህ ኺድ፡፡ ወደእነርሱም ጣለው፡፡ ከዚያም ከእነሱ ዘወር በል፡፡ ምን አንደሚመልሱም ተመልከት፡፡»
3188,27,29,قَالَتۡ يَٰٓأَيُّهَا ٱلۡمَلَؤُاْ إِنِّيٓ أُلۡقِيَ إِلَيَّ كِتَٰبٞ كَرِيمٌ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3188.mp3,(እርሷም በደረሳት ጊዜ) አለች «እናንተ መማክርቶች ሆይ! እኔ ክብር ያለው ጽሑፍ ወደኔ ተጣለ፡፡
3189,27,30,إِنَّهُۥ مِن سُلَيۡمَٰنَ وَإِنَّهُۥ بِسۡمِ ٱللَّهِ ٱلرَّحۡمَٰنِ ٱلرَّحِيمِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3189.mp3,«እርሱ ከሱለይማን ነው፡፡ እርሱም በአላህ ስም እጅግ በጣም ሩኅሩኅ በጣም አዛኝ በኾነው፡፡
3190,27,31,أَلَّا تَعۡلُواْ عَلَيَّ وَأۡتُونِي مُسۡلِمِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3190.mp3,«በእኔ ላይ አትኩሩ፡፡ ታዛዦችም ኾናችሁ ወደኔ ኑ፤ (የሚል ነው)፡፡
3191,27,32,قَالَتۡ يَٰٓأَيُّهَا ٱلۡمَلَؤُاْ أَفۡتُونِي فِيٓ أَمۡرِي مَا كُنتُ قَاطِعَةً أَمۡرًا حَتَّىٰ تَشۡهَدُونِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3191.mp3,«እናንተ መማክርቶች ሆይ! በነገሬ (የሚበጀውን) ንገሩኝ፡፡ እስከምትገኙልኝ ድረስ አንድንም ነገር ቆራጭ አይደለሁምና» አለች፡፡
3192,27,33,قَالُواْ نَحۡنُ أُوْلُواْ قُوَّةٖ وَأُوْلُواْ بَأۡسٖ شَدِيدٖ وَٱلۡأَمۡرُ إِلَيۡكِ فَٱنظُرِي مَاذَا تَأۡمُرِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3192.mp3,«እኛ የኀይል ባለቤቶች የብርቱ ጦርም ባለቤቶች ነን፡፡ ግን ትዕዛዙ ወደ አንቺ ነው፡፡ ምን እንደምታዢም አስተውዪ፤» አሏት፡፡
3193,27,34,قَالَتۡ إِنَّ ٱلۡمُلُوكَ إِذَا دَخَلُواْ قَرۡيَةً أَفۡسَدُوهَا وَجَعَلُوٓاْ أَعِزَّةَ أَهۡلِهَآ أَذِلَّةٗۚ وَكَذَٰلِكَ يَفۡعَلُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3193.mp3,(እርሷም) አለች «ንጉሦች ከተማን (በኀይል) በገቡባት ጊዜ ያበላሹዋታል፡፡ የተከበሩ ሰዎችዋንም ወራዶች ያደርጋሉ፡፡ እንደዚሁም (እነዚህ) ይሠራሉ፡፡
3194,27,35,وَإِنِّي مُرۡسِلَةٌ إِلَيۡهِم بِهَدِيَّةٖ فَنَاظِرَةُۢ بِمَ يَرۡجِعُ ٱلۡمُرۡسَلُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3194.mp3,«እኔም ወደእነርሱ ገጸ በረከትን የምልክና መልክተኞቹ በምን እንደሚመለሱ የምጠባበቅ ነኝ፡፡»
3195,27,36,فَلَمَّا جَآءَ سُلَيۡمَٰنَ قَالَ أَتُمِدُّونَنِ بِمَالٖ فَمَآ ءَاتَىٰنِۦَ ٱللَّهُ خَيۡرٞ مِّمَّآ ءَاتَىٰكُمۚ بَلۡ أَنتُم بِهَدِيَّتِكُمۡ تَفۡرَحُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3195.mp3,(መልክተኛው) ሱለይማንንም በመጣው ጊዜ አለ «በገንዘብ ትረዱኛላችሁን አላህም የሰጠኝ ከሰጣችሁ የበለጠ ነው፡፡ ይልቁንም እናንተ በገጸ በረከታችሁ ትደሰታላችሁ፡፡»
3196,27,37,ٱرۡجِعۡ إِلَيۡهِمۡ فَلَنَأۡتِيَنَّهُم بِجُنُودٖ لَّا قِبَلَ لَهُم بِهَا وَلَنُخۡرِجَنَّهُم مِّنۡهَآ أَذِلَّةٗ وَهُمۡ صَٰغِرُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3196.mp3,«ወደእነሱ ተመለስ፡፡ ለእነርሱም በእርሷ ችሎታ በሌላቸው ሰራዊት እንመጣባቸዋለን፡፡ ከእርሷም እነርሱ የተዋረዱ ኾነው በእርግጥ እናወጣቸዋለን» (አለ)፡፡
3197,27,38,قَالَ يَٰٓأَيُّهَا ٱلۡمَلَؤُاْ أَيُّكُمۡ يَأۡتِينِي بِعَرۡشِهَا قَبۡلَ أَن يَأۡتُونِي مُسۡلِمِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3197.mp3,«እናንተ መኳንንቶች ሆይ! ሙስሊሞች ኾነው ሳይመጡኝ በፊት ዙፋንዋን የሚያመጣልኝ ማንኛችሁ ነው» አለ፡፡
3198,27,39,قَالَ عِفۡرِيتٞ مِّنَ ٱلۡجِنِّ أَنَا۠ ءَاتِيكَ بِهِۦ قَبۡلَ أَن تَقُومَ مِن مَّقَامِكَۖ وَإِنِّي عَلَيۡهِ لَقَوِيٌّ أَمِينٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3198.mp3,ከጋኔን ኀይለኛው «ከችሎትህ ከመነሳትህ በፊት እኔ እርሱን አመጣልሃለሁ፡፡ እኔም በእርሱ ላይ ብርቱ ታማኝ ነኝ» አለ፡፡
3199,27,40,قَالَ ٱلَّذِي عِندَهُۥ عِلۡمٞ مِّنَ ٱلۡكِتَٰبِ أَنَا۠ ءَاتِيكَ بِهِۦ قَبۡلَ أَن يَرۡتَدَّ إِلَيۡكَ طَرۡفُكَۚ فَلَمَّا رَءَاهُ مُسۡتَقِرًّا عِندَهُۥ قَالَ هَٰذَا مِن فَضۡلِ رَبِّي لِيَبۡلُوَنِيٓ ءَأَشۡكُرُ أَمۡ أَكۡفُرُۖ وَمَن شَكَرَ فَإِنَّمَا يَشۡكُرُ لِنَفۡسِهِۦۖ وَمَن كَفَرَ فَإِنَّ رَبِّي غَنِيّٞ كَرِيمٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/3199.mp3,ያ እርሱ ዘንድ ከመጽሐፉ ዕውቀት ያለው ሰው (የተገለጸው) «ዓይንህ ወደ አንተ ከመመለሱ በፊት እኔ እርሱን አመጣልሃለሁ» አለ፤ (እንደዚሁም አደረገ)፡፡ እርሱ ዘንድ ረግቶ ባየውም ጊዜ «ይህ ከጌታዬ ችሮታ ነው፡፡ የማመሰግን ወይም የምክድ መኾኔን ሊሞክረኝ (ቸረልኝ)፡፡ ያመሰገነም ሰው የሚያመሰግነው ለራሱ ነው፡፡ የካደም ሰው ጌታዬ ከእርሱ ተብቃቂ ቸር ነው» አለ፡፡
